clave,nombre,activo,contacto,tipo,tipos_servicio,descripcion_servicios,metodo_pago,cuenta_pago,correo_e_contacto,razon_social,nombre_fiscal,regimen_fiscal,direccion,exterior,interior,colonia,cp,ciudad,estado,pais,telefono1,telefono2,fax,telefono800,correo_e,sitio_web,rfc,cuenta1,banco1,clabe1,cuenta2,banco2,clabe2,cuenta3,banco3,clabe3,cuenta4,banco4,clabe4,cuenta5,banco5,clabe5,titulo_anexo,vigencia_anexo,titulo_anexo2,vigencia_anexo2,titulo_anexo3,vigencia_anexo3,acepta_pago_directo,tasa_iva,agregar_iva_comision,pct_comision,pcc_sabre,codigo_bookingmotor,saldo_monedero,proveedor_corp,proveedor_corporativo,notas,imagen_cupon
30220,"VILLA ROMA IMPERIALE",1,Reservations,V,HTL,,,,booking@villaromaimperiale.com,"VILLA ROMA IMPERIALE S.R.L.",,,"Via Corsica, 9, 55042 ",,,,,"Forte dei Marmi LU, ",,Italia,"+39 0584 78830",,,,,,IT046013A1L2BXH,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,288713,,0.00,0,0,,0
30222,"THE CARLYLE A ROSEWOOD HOTEL",1,Reservations,V,HTL,,,,thecarlyle@rosewoodhotels.com,"Rosewood Hotel Group  Carlyle Group L.P.",,,"35 E 76th St, NY 10021",,,,,"New York",,"Estados Unidos","+1 212-744-1600",,,,,,45-2832612,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,30842,,0.00,0,0,,0
30237,"THE REYKJAVIK EDITION",1,"Rae Vennedict Marcelo",V,HTL,,,,raevennedict.marcelo@editionhotels.com,"Marriot international ",,,"Austurbakki 2, ",,,,,"101 Reykjavík, ",,Islandia,"+354 582 0000",,,,,,590815-0980,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,394555,,0.00,0,0,,0
30263,"THE WESTIN DENVER INTERNATIONAL AIRPORT",1,Reservations,V,HTL,,,,westindenverairport@westinhotels.com,"Marriott International, Inc",,,"8300 Peña Blvd",,,,,"Denver, CO 80249",,"Estados Unidos","+1 303-317-1800",,,,,,"12-3456789 ",,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,280618,,0.00,0,0,,0
30264,"LEONARDO HOTEL MUNICH CITY OLYMPIAPARK",1,Reservations,V,HTL,,,,info.cityolympiapark@leonardo-hotels.com,"Fattal Hotel Group",,,"Dachauer Str. 199, 80637 ",,,,,"München, ",,Alemania,"+49 89 1592570",,,,,,"03447849 ",,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,55536,,0.00,0,0,,0
30265,"W RESIDENCES SOUTH BEACH",1,"Diego Dantas",V,HTL,,,,diego.dantas@whotels.com,"Marriott International, Inc.",,,"2201 Collins Avenue, ",,,,,"Miami Beach, Florida, ",,"Estados Unidos","+1 305-938-3000",,,,,,"65-0999233 ",,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,103435,,0.00,0,0,,0
30266,"MAISON ALBAR LE MONUMENTAL PALACE",1,Reservations,V,HTL,,,,porto.gr@maisonalbar.eu,"Le Monumental Palace S.A.",,,"Av. dos Aliados 151, 4000-067 ",,,,,"Porto, ",,Portugal,"+351 22 766 2410",,,,,,"510 797 270 ",,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,322309,,0.00,0,0,,0
30268,"PATINA OSAKA",1,Reservations,V,HTL,,,,reservations.osaka@patinahotels.com,"NTT Urban Development Hotel Management, Corporate Planning Department, Operation",,,"Akihabara UDX, 4-14-1 ",,,,,"Sotokanda, Chiyoda-ku, Tokyo 101-0021",,JAPON,"+81 (0)6 6941 8888",,,,ar.osaka@patinahotels.com,,TT1010001191076,100-5767039,"MIZUHOBANK,LTD.",,"SWIFT : MHCBJPJT","BIG : MHCBJPJTXXX",,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,612053,,0.00,0,0,,0
30296,"Raquel Cohen Zaga",1,,V,,,,,,"Raquel Cohen Zaga",,,"P Laureles 268 504",,,"Bosques de las Lomas, Cuajimalpa de More",,,,Mexico,12313,,,,,,,1123216713,"BBVA BANCOMER",012180011232167139,,,,,,,,,,,,,"datos bancarios",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
30301,"BORGO SANTO PIETRO",1,Reservations,V,HTL,,,,info@borgosantopietro.com,"Relais Borgo Santo Pietro S.p.a.",,,"Località Palazzetto, 110, 53012 ",,,,,"Palazzetto SI",,Italia,"+39 0577 751222",,,,,,01440680526,"SWIFT DEUTITMMXXX","Banca Deutsche Bank S.p.a",IT13L0310421500000000400288,,,,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,185770,,0.00,0,0,,0
30302,"CASTELLO DI VICARELLO",1,Reservations,V,HTL,,,,info@vicarello.it,"Castello di Vicarello Società Semplice Società Agricola",,," Via Vicarello, 1, 58044",,,,,"Poggi del Sasso GR",,Italia,"+39 0564 990718",,,,,,01693770537,"SWIFT: UNCRITM1F95","Castello di Vicarello S.S.S.A",IT08X0200814302000106350333,,,,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,396901,,0.00,0,0,,0
30303,"CASTELLO DI CASOLE, A BELMOND HOTEL, TUSCANY",1,Reservations,V,HTL,,,,belmond@fronteralatam.com,"Belmond Ltd",,,"Località Querceto, 53031 ",,,,,"Casole d'Elsa SI",,Italia,"+39 0577 961501",,,,,,00051280527,"SWIFT: UNCRITMMMCN","Unicredit ",IT42V0200809440000106015527,,,,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,154788,,0.00,0,0,,0
30306,"BANYAN TREE VEYA VALLE DE GUADALUPE",1,"Guadalupe Orozco",V,HTL,,,,reservations-valleguadalupe@banyantree.com,"GRUPO UBK NORTE, S.A. DE C.V.",,,"PARCELA 179 ,",,," AMPLIACION EL PORVENIR, ENSENADA, BAJA ",,ENSENADA,"BAJA CALIFORNIA",Mexico,"646 978 0103",,,,,,GUN211118329,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,605502,,0.00,0,0,,0
30308,"THE PALACE A LUXURY COLLECTION HOTEL MADRID",1,Reservations,V,HTL,,,,reservations@thepalacemadrid.com,"Archer Hotel Palace Sl.",,,"Pl. de las Cortes, 7, Centro, 28014",,,,,Madrid,,España,"+34 913 60 80 00",,,,,,B84623735,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,50601,,0.00,0,0,,0
30313,"Sj trains in Sweden",1,,V,,,,,diariet@sj.se,"Sj trains in Sweden",,," Vasagatan 10, ",,,,,"105 50 Stockholm,",," Sweden","+46771-75 75 75",,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
30319,"RAÚL I OBREGÓN SERVITJE",1,"Raúl Obregón",V,OTR,REEMBOLSO,,,NA,"Raúl I Obregon Servitje",,,NA,,,,,,,NA,NA,,,,,,NA,,Inbursa,036180500060545630,,,,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
30320,"PABLO SEPULVEDA YTURBE",1,"PABLO SEPÚLVEDA YTURBE",V,OTR,"REEMBOLSO CLIENTE",,,REEMBOLSO,"PABLO SEPULVEDA YTURBE",,,NA,,,,,,,,NA,,,,,,NA,3531390449,"1st Bank. Avon, Colorado","Routing number: 107005047.",,,,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
30321,"INTERCONTINENTAL DUBLIN BY IHG",1,"Giovanna Vitelli",V,HTL,,,,giovanna.vitelli@icdublin.com,"InterContinental Hotels Group (IHG)",,,"Simmonscourt Rd, Ballsbridge",,,,,"Dublin ",,Irlanda,"+353 1 665 4000",,,,,,3340709CH,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,30559,,0.00,0,0,,0
30326,"THE TWENTY TWO LONDON",1,"Sam Russell ",V,HTL,,,,"stay@the22.london ","TWENTY TWO GROUP LTD",,,"22 Grosvenor Sq, W1K 6LF",,,,,London,,"Reino Unido","+44 20 3988 5022",,,,,,11577526,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,395455,,0.00,0,0,,0
30327,"HOTEL DE LA CITÉ ROYALE RESTAURANT AND SPA",1,"Céline Boucaut",V,HTL,,,,contact@hotel-citeroyale.com,"Hôtel de la Cité Royale S.A.S.",,,"2 rue Gonzague Saint-Bris",,,,,"37600 Loches",," Francia","+33 2 47 85 96 96",,,,,,FR64885350413,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,390688,,0.00,0,0,,0
30348,"ALICE ELENA GABALDON CHIARELLI",1,"ALICE ELENA GABALDON CHIARELLI",V,OTR,REEMBOLSO,,,NA,CLIENTE,,,NA,,,,,,,,+19175152067,,,,,,CLIENTE,,"Santander España","ES12 0049 0044 8122 1188 1113",,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
30349,"AIR SL",1,,V,,,,,customercare@lionair.co.id,"Lion Air",,,,,,,,,,,"&#8234;+6221) 6379 8",,,,,https://www.lionair.co.id/,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
30351,"J.K. PLACE CAPRI",1,Reservations,V,HTL,,,,booking@jkcapri.com,"DECK s.r.l.",,,"Via Marina Grande, 225, 80073 ",,,,,"Capri NA",,Italia,"+39 081 838 4001",,,,,,04846431213,,,IT063014A17RKVMB8K,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,75554,,0.00,0,0,,0
30352,"PAVILLON FAUBOURG SAINT GERMAIN AND SPA",1,"Vanessa Jacquiot",V,HTL,,,,reservations@pfsg.fr,"SARL Hôtel Saint Vincent",,," 5 Rue du Pré aux Clercs, 75007 ",,,,,Paris,,Francia,"+33 1 42 61 01 51",,,,,,"FR 485 314 173",,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,45239,,0.00,0,0,,0
30353,"ROSEWOOD AMSTERDAM",1,Reservations,V,HTL,,,,amsterdam.reservations@rosewoodhotels.com,"Rosewood Hotels and Resorts Netherlands B.V.",,,"Prinsengracht 432 – 436, 1017 KE ",,,,,Amsterdam,,"Países Bajos","+31 20 722 3300",,,,,,NL856399425B01,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,610688,,0.00,0,0,,0
30368,"Georgian Airways",1,,V,,,,," info@georgian-airways.com","Georgian Airways",,," Rustaveli avenue 12, ",,,,,"Tbilisi 0108, ",,"Georgia ","+995 322 111220",,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
30383,"ASIBI PRIVATE TRAVEL",1,Reservations,V,PKT,,,,mario@asibi.co,"MLT PRIVATE TRAVEL LLC. ",,,"Av. de la Ciudad Jardín, 20-22, 41005 ",,,,,Sevilla,,España,"+34 645 85 16 04",,,,,,61-1893594,"SWIFT/BIC: TRWIBEB1XXX",,"BE09 9675 0409 8757","8980 9676 8212","Bank of America","ACH Routing: 063100277","ABA: 026009593","SWIFT (USD): BOFAUS3N","SWIFT (EUR): BOFAUS6S",,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
30423,LAMIMA,1,"Dominique Gerardin",V,,,,,info@lamima.com,"SOUTH EAST ASIA EXOTIC CRUISE ",,,,,,,,,,,"+628113992305  ",,,,,,031938376-61800,3320066112,"DBS Bank Tower",,"Swift code: DBSBIDJA",,,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
30434,"WELLINGTON HOTEL & SPA MADRID",1,"Elena Oliver",V,HTL,,,,reservas@hotel-wellington.com,"HOTEL WELLINGTON SL",,,"Calle Velázquez, 8, Salamanca, 28001 ",,,,,Madrid,,España,"+ 34-91 423 14 07",,,,,,B28054609,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,13532,,0.00,0,0,,0
30495,"DORADO BEACH, A RITZ CARLTON RESERVE",1,Reservations,V,HTL,,,,rc.sjudo.leads@ritzcarlton.com,"Braemar Hotels & Resorts",,,"100 Dorado Beach Drive, ",,,"Dorado, ",,Dorado,,"Puerto Rico","+1 787-626-1100",,,,,,66-0829357,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,187026,,0.00,0,0,,0
30499,"CAPELLA TAIPEI HOTEL",1,Reservations,V,HTL,,,,info.taipei@capellahotels.com,"Capella Hotel Group Pte. Ltd.",,,"No. 139, DunHua N Rd, ",,,"Songshan District",,"Taipei City, 105",,"Taiwán ","+886 2 7709 6868",,,,,,50867858,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,613373,,0.00,0,0,,0
30500,"MAJESTIC HOTEL AND SPA BARCELONA",1,"Ingrid Lasheras ",V,HTL,,,,ilasheras@hotelmajestic.es,"MAJESTIC HOTEL SPA, SL",,,"Pg. de Gràcia, 68, L'Eixample, 08007 ",,,,,"Barcelona, ",,España,"+34 934 88 17 17",,,,,,B65497414,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,13381,,0.00,0,0,,0
30504,Europcar,1,,V,,,,,,Europcar,,,,,,,,,,,1335,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
30515,"SEXTANTIO LE GROTTE DELLA CIVITA",1,Reservations,V,HTL,,,,matera@sextantio.it,"DOM S.r.l",,,"Via Civita, 28 Rione Sassi 75100",,,,,Matera,,Italia,"+39 0835 332744",,,,,,01076990777,,,,,IT41B0859716100000000007049,ICRAITRRGLO,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,74873,,0.00,0,0,,0
30572,"Rail Europe",1,,V,,,,,," Rail Europe SAS",,," 52 rue de la Victoire,e 75009 ",,,,,"Paris,",," Francia",1313,,,,," raileurope.com","FR 16 401714993",,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
30613,"HALCYON HOUSE",1,"S Johnson",V,HTL,,,,reservation@halcyonhouse.com.au,"HALCYON HOMES AUSTRALIA PTY LTD",,,"21 Cypress Cres, Cabarita Beach NSW 2488",,,,,,,Australia,"+61 2 6676 1444",,,,,,83152893751,125522718,NAB,BSB:084-004,,,,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,308766,,0.00,0,0,,0
30614,"VILLA DES PRES",1,Reservations,V,HTL,,,,"reservations@villadespres.com ","Villa des Prés Paris",,,"29 Rue de Buci, 75006 ",,,,,París,,Francia,"+33 1 89 40 05 00",,,,,,FR10820985075,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,603810,,0.00,0,0,,0
30616,"GRACE HOTEL, AUBERGE COLLECTION",1,"Maria Gunawan",V,HTL,,,,ar@gracehotel.com.au,"Linkbond Asia Ltd",,,"Imerovigli 847 00",,,,,,,Grecia,"+61 2 9272 6698 ",,,,,,24513254299,10038330,"Commonwealth Bank of Australia",BSB:062032,"Swift Code:CTBAAU2S",Currency:AUD,,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,165648,,0.00,0,0,,0
30619,"ROSEWOOD LUANG PRABANG",1,"Vongsai Phongsavanh",V,HTL,,,,luangprabang@rosewoodhotels.com,"Rosewood Hotels and Resorts, L.L.C",,,"Luang Prabang 06000",,,,,,,"Laos ","+856 71 211 155",,,,,,75-2746788,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,319629,,0.00,0,0,,0
30623,"THE MAYFAIR TOWNHOUSE",1,"Hubert Losguardi",V,HTL,,,,reservations@themayfairtownhouse.com,"LONDON & REGIONAL (GREEN PARK HOTEL) LIMITED",,,"27-41 Half Moon St, W1J 7BG",,,,,Londres,,"Reino Unido","+44 (0)208 138 3400",,,,,,GB882648579,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,388725,,0.00,0,0,,0
30640,"PALACE HOTEL, A LUXURY COLLECTION HOTEL, SAN FRANCISCO",1,"Kevin Boland",V,HTL,,,,kevin.boland@luxurycollection.com,"Kyo-ya Hotels & Resorts, LP",,,"2 New Montgomery St, 94105",,,,,"San Francisco",California,"Estados Unidos","+1 415-512-1111 ",,,,,,93-3864436,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,639,,0.00,0,0,,0
30644,"FOUR SEASONS HOTEL CAIRO AT NILE PLAZA",1,Reservations,V,HTL,,,,reservations.cai@fourseasons.com,"F.S. Cairo (Nile Plaza) L.L.C.",,,"1089 CORNICHE EL NIL, Qasr El Nil, 11519",,,,,"Cairo Governorate",,Egipto,"+20 2 27917000",,,,,,1000000585,,,,"VENTA DIRECTA",,,,,,,,,,,,"Datos bancarios",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,61178,,0.00,0,0,,0
30687,"Hotel Abadia Retuerta Ledomaine",1,"Christian Bailac",V,HTL,,,,christian.bailac@ledomaine.es,"ABADIA RETUERTA S.A.",,,"Abadía Retuerta N-122, km. 332,5, 47340",,,,,"Sardón de Duero, Valladolid",,España,"+34 671 030 001",,,,rosa.lorenzo@abadia-retuerta.es,,A47348834,0149-0201-51-0300486001,"BNP PARIBAS S.A. SUC. EN Esp",,,ES15-0149-0201-5103-0048-6001,"SWIFT: BNPAESMSXXX",,,,,,,,,,"Supplier Registration Form",0000-00-00,"DATOS BANCARIOS",0000-00-00,,0000-00-00,0,,0,0.00,148210,,0.00,0,0,,0
30689,"TLB TRANSFERS",1,"Diego Gordillo",V,TRF,,,,ventas@tlbtransfers.com,"TLB TRANSFERS",,,,,,,,"Ciudad de México",,México,5512972595,,,,,,SOCE8505239L6,"EDUARDO SCHROEDER CAMPILLO","BBVA BANCOMER",012910015322834360,,MXP,,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
30690,"FOUR SEASONS HOTEL KYOTO",1,"Joan Pan",V,HTL,,,,joan.pan@fourseasons.com,"Four Seasons Hotels Japan LLC ",,,"445-3 Myohoin Maekawacho, Higashiyama Ward, 605-0932",,,,,Kyoto,,Japón,"+81 75-541-8288",,,,,,6010001150410,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,292823,,0.00,0,0,,0
30691,"HOTEL DAS CATARATAS, A BELMOND HOTEL, IGUASSU FALLS",1,"Hanna Bornebusch",V,HTL,,,,hanna.bornebusch@belmond.com,"Hotel das Cataratas, A Belmond Hotel",,,"Iguassu National Park - Rodovia Br 469, Km 32 - s/n -",,,,," Foz do Iguaçu, PR, 85855-7",,Brasil,"+55 45 2102-7000",,,,,,76206606/000140,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,43647,,0.00,0,0,,0
30692,"SOFITEL LEGEND METROPOLE HANOI",1,"Cao Huong ",V,HTL,,,,Bang.Au@sofitel.com,"Sofitel Legend Metropole Hanoi",,,"15 P. Ngô Quy&#7873;n, Tràng Ti&#7873;n, Hoàn Ki&#7871;m, Hà N&#7897;i 100000,",,,,,,," Vietnam","+84 24 382",,,,,,0100112162,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,39157,,0.00,0,0,,0
30693,"ALILA VILLAS ULUWATU",1,"Dayu Susani",V,HTL,,,,uluwatu@alilahotels.com,"PT Bukit Uluwatu Villa Tbk",,,"Jl. Belimbing Sari, Banjar Tambiyak, Pecatu, Uluwatu",,,,,"Kabupaten Badung, 803",,"Bali ","+62 361 8482166",,,,,,020978276054001,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,87599,,0.00,0,0,,0
30694,"AMAN ROSA ALPINA",1,Reservations,V,HTL,,,,rosaalpina.res@aman.com,"Rosa Alpina 1537 Srl ",,," Strada Micurà de Rü, 20, 39036 ",,,,,"San Cassiano BZ",,Italia,"+39 0471 849500",,,,,,"03040530218 ",,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,49732,,0.00,0,0,,0
30695,"FOUR SEASONS HOTEL TAORMINA",1,"Carmelo Assenza",V,HTL,,,,res.taormina@fourseasons.com,"Four Seasons Italy S.r.l",,,"Via S. Domenico, 5, 98039  ME, ",,,,,Taormina,,Italia,"+39 0942 613111",,,,,,00667210454,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,391231,,0.00,0,0,,0
30697,"PALACIO COPACABANA",1,"Hanna Bornebusch",V,HTL,,,,hanna.bornebusch@belmond.com,"Cia de Hoteis Palace",,,"Av. Atlântica, 1702 - Copacabana,",,,,," Rio de Janeiro - RJ, 22021-001, ",,Brasil,"+55 21 2141-8990",,,,,,333749840001-20,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,23639,,0.00,0,0,,0
30698,"HILTON NISEKO VILLAGE",1,"Shintaro Takahashi",V,HTL,,,,reservation.niseko@hilton.com,"Niseko Village Co., Ltd.",,,"048-1592, Abuta-gun, Niseko-cho, Higashiyama Onsen",,,,,"Hokkaido 048-1592,",," Japon","+81 136-44-1111",,,,,,9430001052294,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,16847,,0.00,0,0,,0
30699,"GRAND HOTEL LES TROIS ROIS",1,"André Dietrich",V,HTL,,,,marcandre.dietrich@lestroisrois.com,"Grand Hotel Les Trois Rois SA",,,"Blumenrain 8, 4001 ",,,,,"Basel, ",,Suiza,"+41 61 260 50 50",,,,,,CHE-101.433.796,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,43715,,0.00,0,0,,0
30700,"SOFITEL BANGKOK SUKHUMVIT",1,"Parinya Lukkanapiruk ",V,HTL,,,,h5213@sofitel.com," Delmon Siam Limited",,,"189 Sukhumvit Rd, Khwaeng Khlong Toei Nuea, Watthana, ",,,,,"Bangkok 10110, ",,Tailandia,"+41 61 260 50 50",,,,,,0105549137886,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,7296,,0.00,0,0,,0
30701,"INTERCONTINENTAL SINGAPORE",1,"Andereen Ang",V,HTL,,,,sinhb-sales@ihg.com,"InterContinental Hotels (Singapore) Pte. Ltd",,,"1 Nanson Rd, 238909",,,,,,,"Singapur ","+41 61 260 50 50",,,,,,199003882C,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,18587,,0.00,0,0,,0
30702,"NAYARA ALTO ATACAMA DESERT",1,"Alejandra Lorenzoni Urzúa",V,HTL,,,,reservations@nayararesorts.com,"Tánica S.A.",,,"Camino Pukará, Suchor s/n, San Pedro de Atacama, ",,,,,"Antofagasta,",," Chile"," +1 844-865-2002",,,,,,76.120.324-K,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,390655,,0.00,0,0,,0
30703,"SOWAKA KYOTO",1,"Taisuke Yajima",V,HTL,,,,marketing@sowaka.com,"HERM Inc.",,,"480 Kiyoicho, Higashiyama Ward",,,,,"Kyoto, 605-0821",,Japón,81-75-541-5323,,,,,,4010401157657,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,388166,,0.00,0,0,,0
30704,"THE CHEDI ANDERMATT",1,"Christoph Schroder",V,HTL,,,,reservations@chediandermatt.com,"Andermatt Swiss Alps AG",,,"Gotthardstrasse 4, 6490 ",,,,,Andermatt,,Suiza,"+41 41 888 74 88",,,,,,CHE-116.348.490,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,8117,,0.00,0,0,,0
30721,"THE VINES RESORT & SPA",1,"Josefina Rivas",V,HTL,,,,info@vinesofmendoza.com,"LA BODEGA VINEYARDS S.A.",,,"RP94 km 11, 5565 Tunuyán, ",,,,,"Mendoza, ",,Argentina,"+54 261 461-3900",,,,,,30-71171783-8,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,1041,,0.00,0,0,,0
30722,"KIMPTON ST HONORE PARIS",1,"Carla Zekri",V,HTL,,,,hello@kimptonsthonoreparis.com,"SAS KIMPT-HONORE",,,"27 - 29 Bd des Capucines, 75002 ",,,,,"Paris, ",,Francia,"+33 1 80 40 76 10",,,,,,"FR 21 887856429",,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,390845,,0.00,0,0,,0
30723,"EL SINGULAR SANTIAGO HOTEL LASTARRIA",1,"Paulette Espinoza",V,HTL,,,,infosantiago@thesingular.com,"THE SINGULAR SANTIAGO S.A.",,,"Merced 294, 8320128 ",,,,,"Santiago, Región Metropolitana, ",,Chile,"+56 2 2306 8800",,,,,," 76.225.044-6",,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,218538,,0.00,0,0,,0
30728,"MATTERI YACHT CLUB",1,Reservations,V,EXC,,,,info@matteri.it,"YACHT CLUB ERIO LARIO S.R.L.",,,"Località Calvasino, 25, 22025",,,,,"Lezzeno CO",,Italia," + 393715643358","+ 39 031914456",,,,,02952900138,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
30730,"SERVICIOS AVENTOUR",1,"Eric Caamal",V,,,,,gerenciatopcar@aventour.com.mx,"SERVICIOS AVENTOUR",,,,,,,,,,,9988437100,,,,,,SAV971122EF8,1193884354,BANORTE,072691011938843545,"Tarjeta 4189140071846785",,,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
